-295324029, 303659710, 137972152
-293222272, 296398494, 135970653
-291155965, 296693892, 137195984
-289073409, 291492234, 134687000
-287017627, 300444870, 138200580
-284890478, 304349605, 137370768
-282734673, 310119488, 139362412
-283900096, 306874670, 139651680
-281718274, 308685024, 140958986
-282865989, 318974595, 144775065
-285136497, 322894698, 148603294
-287431149, 322767610, 147486528
-289709563, 319122856, 145309332
-291949224, 322058268, 146625982
-294198314, 330553070, 151828290
-296500394, 340261152, 156046407
-298857683, 341856192, 160209088
-301227188, 345343199, 160723563
-303605262, 337845568, 156602782
-305918277, 339659970, 159108400
-308238699, 338814420, 160498416
-310548860, 338536226, 159870827
-312844469, 330031746, 155400054
-311736635, 330386336, 154757952
-310614235, 330671796, 155431360
-309482246, 334968270, 159470591
-311767543, 340103120, 165765522
-314090584, 343820751, 170548535
-316438512, 350551674, 171280400
-318812075, 347316292, 171555180
-321159331, 349953200, 173249648
-323514865, 346171044, 172332881
-325837572, 344728756, 170104608
-324721635, 343092126, 170774146
-323605623, 327273200, 158283740
-321423451, 321795537, 155626500
-319267888, 311513796, 149509440
-317175456, 320499694, 156080932
-315004718, 315714252, 154340472
-312854279, 309984870, 149196075
-310741118, 315918524, 153915504
-308570716, 306517196, 145017690
-306470114, 294551808, 136469670
-304452055, 285805906, 137050444
-302467965, 284053990, 136961720
-300483795, 275074191, 131634711
-298556567, 256888464, 117198684
-296768561, 267571007, 113863620
-294926640, 262392432, 108775464
-293121814, 256180415, 108381350
-291342941, 252293440, 109258048
-289573029, 249896748, 109388916
-287806781, 255797542, 111610304
-285990968, 232572873, 109877221
-284300584, 222110820, 107753220
-282667549, 225945972, 105486736
-281013137, 222427198, 99114976
-279393714, 222605997, 98129976
-277768525, 226494576, 101181612
-276101242, 227155950, 103990240
-274410792, 224527512, 99924528
-272741902, 230359707, 103165695
-271018078, 228012832, 101232608
-269306038, 225575505, 98607105
-267609078, 215495910, 96298280
-265971077, 214249412, 97215650
-264327979, 210412440, 95057004
-262707086, 211214753, 93068181
-261080194, 201118628, 92923136
-259505655, 190763265, 92104215
-257988321, 193148540, 94676722
-256437843, 192997868, 99634183
-254859996, 190115262, 95504724
-253307458, 183263563, 92622514
-251800161, 177175840, 94443750
-250315037, 177296130, 93967620
-248822587, 170278180, 90914072
-247378288, 169454653, 91535730
-245928369, 160709328, 89256180
-244535351, 169801415, 94582250
-243825908, 168836360, 93984054
-243111617, 168818517, 95796233
-242396067, 165788072, 95184136
-241689163, 157909005, 95658579
-241027579, 164070000, 100658000
-240336411, 160319083, 98663833
-239653527, 159814396, 101806992
-238977696, 168623700, 107012169
-238253569, 163920186, 108551472
-237558196, 165473565, 112132935
-236856736, 159271776, 108839936
-236175838, 156028730, 111415154
-235518250, 155782804, 112232064
-234856196, 163549707, 117401333
-236469410, 164706084, 116246780
-238076415, 162097793, 119953773
-239669559, 168959088, 121580838
-241306935, 172201710, 124285121
-242967100, 170112922, 122316744
-244595578, 169952727, 121655405
-246210796, 172911360, 124622330
-247847621, 169763746, 119093214
-249433017, 168739950, 120059176
-251005932, 168052128, 120996469
-250342805, 169999050, 125800560
-251942060, 169067603, 126915533
-253530036, 204210328, 132784688
-255361704, 204936462, 139165026
-257210920, 212876972, 133063442
-259078871, 210974065, 135791425
-260933781, 210994680, 141347052
-262798438, 212745990, 142522594
-264668030, 217272910, 145152418
-266565306, 221162799, 148051071
-268486916, 228858080, 147647920
-270444593, 237823243, 153329055
-272467411, 234543276, 154678128
-274463713, 241516448, 158478019
-276505402, 239509864, 160699696
-278531672, 237945510, 157749210
-280527272, 241045612, 160444284
-282540348, 238417216, 159604431
-284524109, 244757352, 164272608
-286551389, 245397633, 166419783
-288579293, 244012730, 163742990
-290579293, 247449996, 167368650
-292601519, 248498548, 166076168
-294615032, 248844584, 163074424
-296610008, 250751052, 165680760
-298614646, 239722000, 159349560
-300524654, 240859520, 158866752
-302429886, 240094305, 163112697
-301622622, 245874288, 168413508
-303584781, 250507215, 169504595
-305566981, 258466146, 169780500
-307584973, 261166549, 172225879
-309616183, 257783760, 170372092
-311612461, 255744493, 170265699
-310761441, 256537440, 170661952
-312748037, 264309956, 175143505
-314782554, 257021492, 172202112
-313933100, 251493346, 169014245
-311993099, 248445180, 172202112
-311175600, 243065890, 168269770
-309269580, 245143736, 160718238
-307367145, 251948703, 159370125
-305421181, 251095152, 162966800
-306311783, 251044941, 166646667
-304343461, 246523024, 163643230
-302400897, 244172250, 165063283
-300457244, 236809302, 159394800
-298564955, 234922755, 156950781
-296682101, 232318164, 156507216
-294806222, 234672876, 159709374
-292896124, 223909210, 150979240
-291068946, 222276405, 152105835
-289238088, 220270680, 149228520
-287419373, 222416111, 155151411
-285558013, 217904714, 148868316
-283735511, 220685190, 150069864
-281882321, 222170308, 153984780
-279996642, 225127124, 157299810
-279159784, 218508678, 153184960
-277282741, 216766858, 154741871
-275400924, 212722560, 150670368
-273548247, 206569620, 151278274
-271721965, 203094306, 147075214
-269922309, 209437843, 149299815
-268064451, 207264720, 147914868
-266215004, 185814930, 141680554
-264515560, 179813942, 142154508
-262843843, 181812960, 138013150
-261164373, 185209264, 141120840
-259441888, 178875959, 134501994
-257775193, 183803550, 136623934
-256058383, 177063405, 129649850
-254401988, 178083072, 131424024
-252722550, 176729721, 133282050
-251035645, 172272992, 132024982
-249373850, 168965890, 129647973
-247733667, 166057488, 126344816
-246115987, 170905735, 131967786
-244433876, 172005878, 134386560
-242724839, 168259107, 133383112
-241035664, 172606420, 137745568
-240316737, 173391936, 141529508
-239595445, 172752816, 144650340
-238879355, 170620622, 147297172
-238177481, 171224680, 147857296
-239980079, 174073844, 145438293
-241783432, 171271524, 145680320
-241074014, 167368790, 144661275
-240378385, 164284192, 147120144
-239703457, 163590570, 146351565
-239020020, 163733930, 148986872
-238334049, 160000995, 145936530
-237654104, 155888436, 147385000
-236999506, 152886825, 148788657
-236361928, 153403510, 148523196
-235708579, 148852971, 145438228
-235068596, 148323968, 143076644
-233406024, 146899503, 143233375
-231743210, 141302196, 137820450
-230133039, 138309625, 136445732
-228540990, 129698296, 134041880
-227016315, 128257143, 128285595
-225513769, 125847026, 127766854
-224022643, 130719325, 128180365
-222479573, 130807680, 124613724
-220938010, 128591281, 117009475
-219431922, 130176420, 116185316
-217904698, 120785535, 105789138
-216484837, 126857600, 110563104
-214984755, 128648315, 115759276
-213438918, 122132076, 107262090
-211970317, 120815871, 103431576
-210516646, 121375856, 104566364
-209042760, 121533456, 106782378
-207547930, 118093360, 103406968
-206085606, 103434787, 84557790
-204817577, 107736480, 90961200
